LOCALIDAD,MES,CANTIDAD,BENEFICIARIOS,INVERSION,UNIDAD DE MEDIDA,ACTIVIDAD,SOLICITUDES REALIZADAS POR PARTE DE LA POBLACIÓN
ÁLAMO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ÁLAMO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AMIXCO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AMIXCO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AMIXCO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AMIXCO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AMIXCO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO BLANCO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO BLANCO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO BLANCO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO BLANCO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO BLANCO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO DE ACAXTLA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO DE ACAXTLA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO DE ACAXTLA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO DE ACAXTLA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ARROYO DE ACAXTLA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
BUENA VISTA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
BUENA VISTA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
BUENA VISTA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
BUENA VISTA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
BUENA VISTA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CABECERA MUNICIPAL,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CABECERA MUNICIPAL,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CABECERA MUNICIPAL,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CABECERA MUNICIPAL,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CABECERA MUNICIPAL,DICIEMBRE,0,0,319,METROS,CONSTRUCCION DE DRENAJE,0
CAHUAZAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CAHUAZAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CAHUAZAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CAHUAZAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CAHUAZAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DE TENANGO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DE TENANGO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DE TENANGO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DE TENANGO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DE TENANGO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DEL SOTANO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DEL SOTANO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DEL SOTANO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DEL SOTANO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
CARRIZAL DEL SOTANO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL AMOLAR,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL AMOLAR,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL AMOLAR,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL AMOLAR,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL AMOLAR,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BANCO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BANCO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BANCO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BANCO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BANCO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BARRIO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BARRIO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BARRIO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BARRIO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL BARRIO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAMPANARIO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAMPANARIO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAMPANARIO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAMPANARIO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAMPANARIO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAPULÍN,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAPULÍN,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAPULÍN,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAPULÍN,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL CAPULÍN,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL COYOL,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL COYOL,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL COYOL,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL COYOL,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL COYOL,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL HUALUL,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL HUALUL,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL HUALUL,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL HUALUL,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL HUALUL,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL LIMONCITO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL LIMONCITO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL LIMONCITO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL LIMONCITO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL LIMONCITO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL OCOTE,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL OCOTE,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL OCOTE,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL OCOTE,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL OCOTE,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL PESCADO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL PESCADO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL PESCADO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL PESCADO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL PESCADO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SABINO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SABINO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SABINO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SABINO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SABINO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SOTANO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SOTANO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SOTANO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SOTANO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL SOTANO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL ZACATAL,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL ZACATAL,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL ZACATAL,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL ZACATAL,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
EL ZACATAL,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ESCUAYO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ESCUAYO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ESCUAYO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ESCUAYO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
HUATEPANGO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
HUATEPANGO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
HUATEPANGO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
HUATEPANGO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
HUATEPANGO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
IGLESIA VIEJA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
IGLESIA VIEJA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
IGLESIA VIEJA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
IGLESIA VIEJA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
IGLESIA VIEJA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBITA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBITA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBITA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBITA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA CEIBITA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESCONDIDA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESCONDIDA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESCONDIDA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESCONDIDA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESCONDIDA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESTANCIA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESTANCIA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESTANCIA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESTANCIA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA ESTANCIA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA GUAYABA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA GUAYABA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA GUAYABA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA GUAYABA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA GUAYABA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA HONDURA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA HONDURA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA HONDURA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA HONDURA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA HONDURA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA JOYA DEL ZOPILOTE,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA JOYA DEL ZOPILOTE,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA JOYA DEL ZOPILOTE,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA JOYA DEL ZOPILOTE,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA JOYA DEL ZOPILOTE,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMITA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMITA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMITA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMITA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA LOMITA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA MESA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA MESA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA MESA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA MESA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA MESA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA PIEDRA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA PIEDRA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA PIEDRA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA PIEDRA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA PIEDRA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA SIERRITA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA SIERRITA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA SIERRITA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA SIERRITA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LA SIERRITA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS ANTENAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS ANTENAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS ANTENAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS ANTENAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS ANTENAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CAMPANAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CAMPANAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CAMPANAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CAMPANAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CAMPANAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CIRUELAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CIRUELAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CIRUELAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CIRUELAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS CIRUELAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS GOLONDRINAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS GOLONDRINAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS GOLONDRINAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS GOLONDRINAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS GOLONDRINAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS MINAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS MINAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS MINAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS MINAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LAS MINAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LOS NARANJOS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LOS NARANJOS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LOS NARANJOS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LOS NARANJOS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
LOS NARANJOS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
MIAHUATLA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
MIAHUATLA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
MIAHUATLA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
MIAHUATLA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
MIAHUATLA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NEBLINAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NEBLINAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NEBLINAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NEBLINAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NEBLINAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NUEVO COYOLAR,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NUEVO COYOLAR,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NUEVO COYOLAR,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NUEVO COYOLAR,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
NUEVO COYOLAR,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ABAJO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ABAJO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ABAJO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ABAJO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ABAJO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ARRIBA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ARRIBA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ARRIBA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ARRIBA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
OJO DE AGUA BO. ARRIBA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO SEMITA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO SEMITA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO SEMITA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO SEMITA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO SEMITA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO VERDE,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO VERDE,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO VERDE,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO VERDE,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALO VERDE,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALOMAS,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALOMAS,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALOMAS,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALOMAS,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PALOMAS,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PARED GRUESA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PARED GRUESA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PARED GRUESA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PARED GRUESA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PARED GRUESA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PIEDRA ANCHA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PIEDRA ANCHA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PIEDRA ANCHA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PIEDRA ANCHA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PIEDRA ANCHA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PLAN DE GUADALUPE,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PLAN DE GUADALUPE,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PLAN DE GUADALUPE,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PLAN DE GUADALUPE,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PLAN DE GUADALUPE,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL AMOLAR,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL AMOLAR,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL AMOLAR,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL AMOLAR,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL AMOLAR,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL CABALLO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL CABALLO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL CABALLO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL CABALLO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL CABALLO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL GALLO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL GALLO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL GALLO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL GALLO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL GALLO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL TAMBOR,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL TAMBOR,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
PUERTO DEL TAMBOR,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
